cluster,global_distance,global_tfidf,local_distance,radious,word
1,167,0.0931631892,93,191.14915641979695,food
1,271,0.0095091946,90,285.55384781158176,quraishi
1,254,0.0319888725,96,271.5363695713707,rope
1,281,0.0011092481,0,281.0,khalid_bin_alwalid
1,272,0.0131453856,90,286.5030540849434,advanc
1,249,0.0238325049,96,266.865134478073,az_zuhri
1,279,0.0030436677,66,286.70019183809416,aslamtu
1,130,0.1152290204,96,161.60445538412608,chariti
1,272,0.0087635904,70,280.8629559055448,sad_bin_muadh
1,267,0.0156782568,86,280.5084668953862,content
1,279,0.0030436677,66,286.70019183809416,illiter
1,244,0.0295450594,94,261.48040079516477,manner
1,279,0.0030436677,33,280.94483444263574,al_husain
1,231,0.0444982488,94,249.39326374222702,foot
1,279,0.0111601147,66,286.70019183809416,translat
1,280,0.0021077134,50,284.42925306655786,khaula
1,279,0.0040582235,66,286.70019183809416,amantu
1,281,0.0011092481,0,281.0,dauma
1,251,0.0248362918,93,267.67517628648346,everyon
1,280,0.0021077134,50,284.42925306655786,suhail_bin_amr
1,254,0.0208299635,92,270.1481075262235,subhan
1,263,0.0230459322,73,272.94321753800733,speech
1,89,0.1588463347,96,130.9083648969767,one
1,213,0.0754489250,91,231.62469643800938,pledg
1,211,0.0737438662,98,232.64780248263682,garden
1,268,0.0166797629,92,283.3513719747974,heel
1,222,0.0629498658,88,238.8053600738476,prais
1,281,0.0011092481,0,281.0,yusuf_bin_mahik
1,270,0.0110959867,91,284.9227965607526,mutton
1,211,0.0588711537,94,230.99134182908242,price
1,270,0.0102424493,91,284.9227965607526,alaika
1,269,0.0126512010,92,284.29737951659,like
1,280,0.0031615701,50,284.42925306655786,give
1,281,0.0011092481,0,281.0,__except
1,208,0.0706237516,83,223.9486548296283,heaven
1,261,0.0179783364,95,277.7516876636396,reason
1,272,0.0087635904,90,286.5030540849434,zaid_bin_haritha
1,62,0.2024551144,97,115.12167476196652,camel
1,281,0.0011092481,0,281.0,miseri
1,246,0.0255832403,66,254.69982332149348,jesu
1,278,0.0039362872,75,287.9392296996017,abdullah_bin_abdullah
1,222,0.0398254253,83,237.00843866833097,inspir
1,266,0.0138871191,93,281.78892810044897,health
1,276,0.0056286338,83,288.20999288713085,al_
1,278,0.0039362872,75,287.9392296996017,hanifa
1,273,0.0097831751,88,286.8327038536575,fatigu
1,263,0.0174831210,94,279.29375216785644,job
1,281,0.0011092481,0,281.0,al_juwairiyya
1,275,0.0064390455,85,287.8367592924851,ad_dubba
1,271,0.0095091946,63,278.22652641328074,tashah_hud
1,279,0.0030436677,66,286.70019183809416,al_khumu
1,225,0.0370063967,94,243.8462630429263,hafsa
1,266,0.0138871191,93,281.78892810044897,carri
1,201,0.1233955544,91,220.6399782451041,recit
1,275,0.0064390455,71,284.0176050881353,salman
1,263,0.0150990590,94,279.29375216785644,hamza
1,244,0.0267312443,81,257.0933682536366,quraish
1,280,0.0031615701,50,284.42925306655786,blanket
1,261,0.0218866704,95,277.7516876636396,complet
1,279,0.0030436677,66,286.70019183809416,prosper
1,276,0.0065667395,83,288.20999288713085,idea
1,281,0.0011092481,0,281.0,ampl
1,266,0.0155208978,81,278.0593461835081,forbid
1,280,0.0021077134,50,284.42925306655786,masih
1,95,0.1304507094,94,133.64505228402584,other
1,269,0.0109643742,69,277.70848024502243,mankind
1,277,0.0047958224,40,279.8731855680354,abdullah_bin_jubair
1,146,0.0872171382,98,175.84083712266613,noth
1,276,0.0056286338,83,288.20999288713085,maslama
1,276,0.0056286338,83,288.20999288713085,cavalri
1,275,0.0064390455,71,284.0176050881353,basra
1,271,0.0224762782,90,285.55384781158176,theft
1,281,0.0011092481,0,281.0,abi_l_hakam
1,280,0.0021077134,50,284.42925306655786,mabad
1,280,0.0021077134,50,284.42925306655786,al_awwam
1,272,0.0087635904,90,286.5030540849434,bestow
1,259,0.0230934000,73,269.09106265351886,trial
1,253,0.0214395814,96,270.60118255469615,sunna
1,279,0.0030436677,66,286.70019183809416,border
1,276,0.0056286338,83,288.20999288713085,mar
1,245,0.0318151062,97,263.50332066218823,regard
1,277,0.0047958224,80,288.3210016630769,____
1,277,0.0057549869,80,288.3210016630769,statu
1,161,0.0991252531,96,187.44865963777923,anim
1,232,0.0640133482,85,247.08095839218367,be
1,273,0.0106725547,77,283.6511942509673,know
1,278,0.0039362872,75,287.9392296996017,helper
1,259,0.0177049400,91,274.5214017157861,imran
1,280,0.0021077134,50,284.42925306655786,iftar
1,280,0.0021077134,50,284.42925306655786,al_harith_bin_
1,267,0.0132027425,86,280.5084668953862,thereupon
1,279,0.0030436677,66,286.70019183809416,generos
1,279,0.0030436677,66,286.70019183809416,onc
1,271,0.0103736669,90,285.55384781158176,custom
1,281,0.0011092481,0,281.0,aiyuha_n_nabiyu
1,268,0.0116758341,85,281.1565400270817,al_khattab
1,280,0.0021077134,50,284.42925306655786,then_ibn_masud
1,247,0.0378625954,94,264.2820463065927,donkey
1,269,0.0126512010,84,281.81021982887705,honor
1,263,0.0150990590,68,271.64867016055865,torah
1,270,0.0170707488,83,282.4694673765644,weep
1,172,0.1003405831,99,198.45654436173174,dream
1,266,0.0187884552,81,278.0593461835081,request
