cluster,global_distance,global_tfidf,local_distance,radious,word
1,2238,0.0040582235,66,2238.9729788454347,depart
1,2185,0.0364902133,69,2186.089202205619,abdur_rahman
1,2235,0.0065667395,50,2235.559214156494,mustard
1,2240,0.0011092481,0,2240.0,dhur
1,2199,0.0386464516,73,2200.2113534840237,process
1,2237,0.0049203590,25,2237.139691659866,fli
1,2240,0.0011092481,0,2240.0,alhamdu_lillahi
1,2228,0.0109643742,69,2229.0681909712857,jafar
1,2239,0.0021077134,0,2239.0,shah
1,2240,0.0011092481,0,2240.0,ad_dubai
1,2240,0.0011092481,0,2240.0,lamam
1,2240,0.0011092481,0,2240.0,persia
1,2240,0.0011092481,0,2240.0,rais
1,2240,0.0011092481,0,2240.0,mijannah
1,2236,0.0047958224,60,2236.8048640862708,elder
1,2236,0.0047958224,80,2237.4306693169287,hellfir
1,2234,0.0064390455,28,2234.175463118329,deaf
1,2229,0.0119495242,58,2229.7544707882075,walk
1,2233,0.0108452768,50,2233.5597148945894,illa
1,2149,0.0719221318,65,2149.9827906287996,pulpit
1,2240,0.0011092481,0,2240.0,al_fadikh
1,2239,0.0021077134,0,2239.0,amdi
1,2240,0.0011092481,0,2240.0,ainain
1,2239,0.0021077134,50,2239.558215363021,shaddad_bin_au
1,2180,0.0403278238,70,2181.1235636707975,bin
1,2206,0.0442920927,48,2206.522150353356,king
1,1688,0.2812752686,58,1688.9961515645914,hand
1,2237,0.0039362872,75,2238.256911080585,abdullah_bin_zama
1,2203,0.0288416056,44,2203.4393570053157,mine
1,2240,0.0011092481,0,2240.0,hudhaifa_bin_utba__cam
1,2237,0.0059044308,75,2238.256911080585,fighter
1,2234,0.0064390455,42,2234.394772639786,wise
1,2207,0.0272930088,58,2207.761988983414,creation
1,2239,0.0021077134,0,2239.0,jawami_al_kalim
1,2238,0.0030436677,0,2238.0,bir
1,2237,0.0039362872,50,2237.5587143134367,fal
1,2240,0.0011092481,0,2240.0,mend
1,2239,0.0021077134,50,2239.558215363021,humaid_bin_abdur_rahman_bin_auf
