cluster,global_distance,global_tfidf,local_distance,radious,word
1,4421,0.0021077134,0,4421.0,bathroom
1,4422,0.0011092481,0,4422.0,al_muqaiyar
1,4411,0.0102424493,16,4411.029018267733,yahya
1,4421,0.0021077134,50,4421.2827324205355,equivoc
1,4422,0.0011092481,0,4422.0,ibaldi_l_lahi
1,4403,0.0165484619,25,4403.070973763653,wed
1,4422,0.0011092481,0,4422.0,humran_bin_abba
1,4414,0.0080044160,66,4414.493402418901,street
1,4420,0.0030436677,33,4420.123188328579,ghassan
1,4422,0.0011092481,0,4422.0,ring__
1,4422,0.0011092481,0,4422.0,mali
1,4409,0.0208497037,7,4409.005556812102,creditor
1,4414,0.0124513138,33,4414.1233557751875,portent
1,4410,0.0109643742,46,4410.23990277173,ursa
1,4422,0.0011092481,0,4422.0,faqdirhu
1,4422,0.0011092481,0,4422.0,khairun
1,4422,0.0011092481,0,4422.0,ar_rawha
1,4421,0.0021077134,50,4421.2827324205355,sexual
1,4421,0.0021077134,50,4421.2827324205355,citat
1,4422,0.0011092481,0,4422.0,wal_jannatu
1,4418,0.0047958224,40,4418.1810736999,gum
1,4422,0.0011092481,0,4422.0,rabus_samawati
1,4421,0.0021077134,0,4421.0,atheism
1,4394,0.0362254995,37,4394.155777848573,river
1,4411,0.0221919735,25,4411.070845044319,wear
1,4422,0.0011092481,0,4422.0,al_hajabi
1,4418,0.0047958224,20,4418.045269120723,aswad
1,4402,0.0203233368,28,4402.089049530916,hunger
1,4422,0.0011092481,0,4422.0,ghazwat_badr
1,4422,0.0011092481,0,4422.0,boni
1,4421,0.0021077134,50,4421.2827324205355,mutarrif
1,4420,0.0030436677,33,4420.123188328579,suhaib
1,4422,0.0011092481,0,4422.0,gave
1,4403,0.0157604399,25,4403.070973763653,rami
1,4421,0.0042154269,0,4421.0,an
1,4422,0.0011092481,0,4422.0,thami
1,4422,0.0011092481,0,4422.0,fetu
1,4419,0.0039362872,75,4419.636410384908,distinct
1,4419,0.0039362872,25,4419.070716791031,khidam
1,4422,0.0011092481,0,4422.0,muwarriq
1,4421,0.0021077134,50,4421.2827324205355,narrated_ibn_aun
1,4411,0.0196313612,16,4411.029018267733,spirit
1,4422,0.0011092481,0,4422.0,__ye
1,4418,0.0057549869,20,4418.045269120723,robberi
1,4420,0.0030436677,33,4420.123188328579,aris
1,4398,0.0295949630,24,4398.065483823541,cave
1,4422,0.0011092481,0,4422.0,raudat_khakh
1,4420,0.0030436677,33,4420.123188328579,hur
1,4400,0.0292516400,30,4400.102271538697,weight
1,4422,0.0011092481,0,4422.0,mahmud_bin_rabia
1,4421,0.0021077134,0,4421.0,najjar
1,4420,0.0050727794,0,4420.0,repay
1,4422,0.0011092481,0,4422.0,rator
1,4422,0.0011092481,0,4422.0,hubab
1,4379,0.0369308430,40,4379.1826863011775,practic
1,4422,0.0011092481,0,4422.0,khasafat
1,4422,0.0011092481,0,4422.0,mujahidin
1,4422,0.0011092481,0,4422.0,yadaik
1,4421,0.0063231403,0,4421.0,then_ibn_saiyad
1,4415,0.0072301845,0,4415.0,long
1,4422,0.0011092481,0,4422.0,mushrikeen
1,4422,0.0011092481,0,4422.0,dhul_hijja_day
1,4410,0.0109643742,23,4410.059976916414,qilaba
1,4390,0.0274434905,27,4390.083028827587,make
1,4422,0.0011092481,0,4422.0,wal_barad
1,4409,0.0166797629,42,4409.200040823732,heel
1,4422,0.0011092481,0,4422.0,il_lal_lah
1,4422,0.0011092481,0,4422.0,wheat_bread
1,4422,0.0022184962,0,4422.0,passer_bi
1,4422,0.0011092481,0,4422.0,as_salt
1,4419,0.0039362872,75,4419.636410384908,ration
1,4422,0.0011092481,0,4422.0,out
1,4422,0.0011092481,0,4422.0,alaihi_s_salam
1,4422,0.0011092481,0,4422.0,ali_bin_husain
1,4422,0.0011092481,0,4422.0,chase
1,4422,0.0011092481,0,4422.0,hartha_bin_suraqa
1,4422,0.0011092481,0,4422.0,az_zuhi
1,4353,0.0484853494,30,4353.1033757539,nobodi
1,4414,0.0088937955,33,4414.1233557751875,demand
1,4421,0.0021077134,50,4421.2827324205355,juhaim
1,4422,0.0011092481,0,4422.0,lent
1,4422,0.0011092481,0,4422.0,rank
1,4419,0.0039362872,50,4419.28286037452,al_ashariyin
1,4422,0.0011092481,0,4422.0,al_hajjaj_bin_um
1,4422,0.0011092481,0,4422.0,bahira
1,4414,0.0097831751,33,4414.1233557751875,step
1,4422,0.0011092481,0,4422.0,jawami
1,4421,0.0021077134,0,4421.0,busr
1,4422,0.0011092481,0,4422.0,rabbaka
1,4422,0.0011092481,0,4422.0,ron
1,4401,0.0209410422,27,4401.082821306593,arriv
1,4422,0.0011092481,0,4422.0,umaima
1,4422,0.0011092481,0,4422.0,al_mutawakkil
1,4421,0.0021077134,50,4421.2827324205355,locat
1,4405,0.0200423649,22,4405.054937228366,fat
1,4418,0.0057549869,20,4418.045269120723,woolen
1,4416,0.0064390455,42,4416.199723744387,_ibn_masud
1,4319,0.0846548606,32,4319.1185443328595,group
1,4392,0.0299496460,38,4392.164386723248,judgment
1,4396,0.0247077984,29,4396.095654100352,repent
1,4421,0.0021077134,50,4421.2827324205355,diya
1,4408,0.0123775711,40,4408.181484467263,junub
1,4409,0.0225176800,7,4409.005556812102,famin
1,4416,0.0064390455,0,4416.0,vomit
1,4420,0.0040582235,66,4420.492732716569,ox
1,4410,0.0109643742,30,4410.102039635818,ruqya
1,4408,0.0165034282,53,4408.318613712036,instruct
1,4417,0.0065667395,16,4417.028978849924,waist
1,4415,0.0081339576,37,4415.155036915465,problem
1,4420,0.0040582235,0,4420.0,kin
1,4377,0.0311863399,28,4377.0895581424875,jihad
1,4422,0.0011092481,0,4422.0,al_arj
